Time	Strain	Shear Stress
89467.92	0.1343368	0
89468.02	0.1342264	0
89468.13	0.1341159	0
89468.22	0.1340062	0
89468.33	0.133897	0
89468.42	0.133788	0
89468.52	0.1336785	0
89468.62	0.1335715	0
89468.73	0.1334661	0
89468.82	0.133358	0
89468.92	0.1332512	0
89469.02	0.1331464	0
89469.13	0.133039	0
89469.22	0.1329331	0
89469.33	0.1328265	0
89469.42	0.1327239	0
89469.52	0.1326221	0
89469.62	0.1325196	0
89469.73	0.1324163	0
89469.82	0.1323149	0
89469.92	0.1322157	0
89470.02	0.1321133	0
89470.13	0.1320136	0
89470.22	0.1319131	0
89470.33	0.1318134	0
89470.42	0.1317131	0
89470.52	0.1316134	0
89470.62	0.1315162	0
89470.73	0.1314171	0
89470.82	0.131319	0
89470.92	0.1312222	0
89471.02	0.1311265	0
89471.13	0.1310326	0
89471.22	0.1309369	0
89471.33	0.1308418	0
89471.42	0.130742	0
89471.52	0.1306478	0
89471.62	0.130553	0
89471.73	0.1304589	0
89471.82	0.130363	0
89471.92	0.130271	0
89472.02	0.1301778	0
89472.13	0.1300888	0
89472.22	0.129994	0
89472.33	0.1299026	0
89472.42	0.1298122	0
89472.52	0.1297201	0
89472.62	0.129631	0
89472.73	0.1295388	0
89472.82	0.1294471	0
89472.92	0.1293566	0
89473.02	0.1292673	0
89473.13	0.129179	0
89473.22	0.1290878	0
89473.33	0.1289974	0
89473.42	0.1289091	0
89473.52	0.1288213	0
89473.62	0.1287334	0
89473.73	0.1286452	0
89473.82	0.1285583	0
89473.92	0.1284711	0
89474.02	0.1283827	0
89474.13	0.1282937	0
89474.22	0.1282055	0
89474.33	0.1281195	0
89474.42	0.1280347	0
89474.52	0.1279484	0
89474.62	0.1278632	0
89474.73	0.1277799	0
89474.82	0.1276959	0
89474.92	0.1276122	0
89475.02	0.1275274	0
89475.13	0.1274424	0
89475.22	0.1273586	0
89475.33	0.1272763	0
89475.42	0.1271933	0
89475.52	0.127111	0
89475.62	0.1270288	0
89475.73	0.1269429	0
89475.82	0.1268632	0
89475.92	0.1267819	0
89476.02	0.1267024	0
89476.13	0.1266198	0
89476.22	0.1265388	0
89476.33	0.1264609	0
89476.42	0.1263804	0
89476.52	0.1263012	0
89476.62	0.1262205	0
89476.73	0.1261441	0
89476.82	0.1260658	0
89476.92	0.1259879	0
89477.02	0.1259091	0
89477.13	0.1258316	0
89477.22	0.125754	0
89477.33	0.1256764	0
89477.42	0.1256008	0
89477.52	0.1255226	0
89477.62	0.1254467	0
89477.73	0.1253679	0
89477.82	0.1252924	0
89477.92	0.1252186	0
89478.02	0.1251439	0
89478.13	0.1250677	0
89478.22	0.1249935	0
89478.33	0.1249231	0
89478.42	0.1248489	0
89478.52	0.1247745	0
89478.62	0.124699	0
89478.73	0.1246263	0
89478.82	0.1245521	0
89478.92	0.1244784	0
89479.02	0.1244058	0
89479.13	0.1243334	0
89479.22	0.1242605	0
89479.33	0.1241892	0
89479.42	0.1241186	0
89479.52	0.1240466	0
89479.62	0.1239757	0
89479.73	0.1239035	0
89479.82	0.1238336	0
89479.92	0.1237641	0
89480.02	0.1236941	0
89480.13	0.1236223	0
89480.22	0.1235529	0
89480.33	0.1234852	0
89480.42	0.1234144	0
89480.52	0.1233451	0
89480.62	0.1232737	0
89480.73	0.1232044	0
89480.82	0.1231348	0
89480.92	0.123068	0
89481.02	0.1229975	0
89481.13	0.1229278	0
89481.22	0.1228578	0
89481.33	0.1227901	0
89481.42	0.1227216	0
89481.52	0.1226549	0
89481.62	0.1225846	0
89481.73	0.1225196	0
89481.82	0.1224513	0
89481.92	0.1223873	0
89482.02	0.1223197	0
89482.13	0.1222524	0
89482.22	0.1221865	0
89482.33	0.1221175	0
89482.42	0.1220499	0
89482.52	0.1219828	0
89482.62	0.1219162	0
89482.73	0.1218518	0
89482.82	0.1217864	0
89482.92	0.1217226	0
89483.02	0.1216553	0
89483.13	0.1215919	0
89483.22	0.121524	0
89483.33	0.12146	0
89483.42	0.1213946	0
89483.52	0.1213288	0
89483.62	0.1212633	0
89483.73	0.1212009	0
89483.82	0.1211368	0
89483.92	0.1210738	0
89484.02	0.12101	0
89484.13	0.1209447	0
89484.22	0.1208814	0
89484.33	0.1208182	0
89484.42	0.1207562	0
89484.52	0.1206939	0
89484.62	0.1206299	0
89484.73	0.1205669	0
89484.82	0.1205054	0
89484.92	0.1204431	0
89485.02	0.1203786	0
89485.13	0.1203172	0
89485.22	0.1202536	0
89485.33	0.1201931	0
89485.42	0.12013	0
89485.52	0.1200679	0
89485.62	0.1200074	0
89485.73	0.119947	0
89485.82	0.1198851	0
89485.92	0.11982	0
89486.02	0.1197618	0
89486.13	0.1197002	0
89486.22	0.1196391	0
89486.33	0.1195779	0
89486.42	0.1195187	0
89486.52	0.1194604	0
89486.62	0.1194008	0
89486.73	0.1193387	0
89486.82	0.1192804	0
89486.92	0.1192205	0
89487.02	0.1191589	0
89487.13	0.1190974	0
89487.22	0.1190405	0
89487.33	0.1189819	0
89487.42	0.118923	0
89487.51	0.1188625	0
89487.62	0.1188052	0
89487.72	0.1187459	0
89487.82	0.1186867	0
89487.91	0.1186294	0
89488.02	0.1185733	0
89488.12	0.1185145	0
89488.22	0.1184561	0
89488.31	0.1183969	0
89488.42	0.1183403	0
89488.51	0.1182841	0
89488.62	0.1182283	0
89488.72	0.1181713	0
89488.82	0.1181132	0
89488.91	0.1180568	0
89489.02	0.1180008	0
89489.12	0.1179454	0
89489.22	0.1178912	0
89489.31	0.1178331	0
89489.42	0.1177764	0
89489.51	0.1177218	0
89489.62	0.1176661	0
89489.72	0.1176109	0
89489.82	0.1175546	0
89489.91	0.1174986	0
89490.02	0.1174452	0
89490.12	0.1173903	0
89490.22	0.1173346	0
89490.31	0.1172784	0
89490.42	0.1172246	0
89490.51	0.1171684	0
89490.62	0.1171152	0
89490.72	0.11706	0
89490.82	0.1170067	0
89490.91	0.1169541	0
89491.02	0.1168993	0
89491.12	0.1168478	0
89491.22	0.1167943	0
89491.31	0.1167428	0
89491.42	0.1166889	0
89491.51	0.1166382	0
89491.62	0.1165852	0
89491.72	0.1165318	0
89491.82	0.1164784	0
89491.91	0.1164255	0
89492.02	0.1163736	0
89492.12	0.1163208	0
89492.22	0.1162675	0
89492.31	0.1162138	0
89492.42	0.1161634	0
89492.51	0.1161131	0
89492.62	0.1160618	0
89492.72	0.1160068	0
89492.82	0.115955	0
89492.91	0.115905	0
89493.02	0.115853	0
89493.12	0.1158002	0
89493.22	0.1157485	0
89493.31	0.115697	0
89493.42	0.115647	0
89493.51	0.1155963	0
89493.62	0.1155456	0
89493.72	0.1154958	0
89493.82	0.1154458	0
89493.91	0.1153952	0
89494.02	0.1153451	0
89494.12	0.115295	0
89494.22	0.1152452	0
89494.31	0.1151934	0
89494.42	0.1151454	0
89494.51	0.1150954	0
89494.62	0.1150426	0
89494.72	0.114993	0
89494.82	0.114941	0
89494.91	0.1148909	0
89495.02	0.1148419	0
89495.12	0.1147901	0
89495.22	0.1147415	0
89495.31	0.1146919	0
89495.42	0.1146421	0
89495.51	0.1145927	0
89495.62	0.114543	0
89495.72	0.1144905	0
89495.82	0.1144399	0
89495.91	0.11439	0
89496.02	0.1143418	0
89496.12	0.1142957	0
89496.22	0.1142449	0
89496.31	0.1141961	0
89496.42	0.1141473	0
89496.51	0.1140993	0
89496.62	0.1140499	0
89496.72	0.1139996	0
89496.82	0.1139493	0
89496.91	0.1139017	0
89497.02	0.1138533	0
89497.12	0.1138037	0
89497.22	0.113756	0
89497.31	0.1137063	0
89497.42	0.1136598	0
89497.51	0.1136109	0
89497.62	0.113563	0
89497.72	0.1135139	0
89497.82	0.1134648	0
89497.91	0.11342	0
89498.02	0.1133714	0
89498.12	0.1133233	0
89498.22	0.1132741	0
89498.31	0.1132261	0
89498.42	0.1131791	0
89498.51	0.1131321	0
89498.62	0.1130847	0
89498.72	0.1130376	0
89498.82	0.1129898	0
89498.91	0.1129423	0
89499.02	0.1128975	0
89499.12	0.1128484	0
89499.22	0.1127992	0
89499.31	0.1127513	0
89499.42	0.1127044	0
89499.51	0.1126573	0
89499.62	0.1126099	0
89499.72	0.1125648	0
89499.82	0.1125173	0
89499.91	0.1124734	0
89500.02	0.1124244	0
89500.12	0.1123785	0
89500.22	0.1123297	0
89500.31	0.1122822	0
89500.42	0.1122381	0
89500.51	0.1121927	0
89500.62	0.1121464	0
89500.72	0.1121005	0
89500.82	0.1120536	0
89500.91	0.1120046	0
89501.02	0.1119608	0
89501.12	0.1119158	0
89501.22	0.1118697	0
89501.31	0.111825	0
89501.42	0.1117781	0
89501.51	0.1117327	0
89501.62	0.1116849	0
89501.72	0.1116375	0
89501.82	0.1115948	0
89501.91	0.11155	0
89502.02	0.1115028	0
89502.12	0.1114572	0
89502.22	0.1114148	0
89502.31	0.1113697	0
89502.42	0.1113239	0
89502.51	0.1112765	0
89502.62	0.1112328	0
89502.72	0.1111892	0
89502.82	0.1111433	0
89502.91	0.1110998	0
89503.02	0.1110563	0
89503.12	0.1110124	0
89503.22	0.1109665	0
89503.31	0.1109234	0
89503.42	0.1108809	0
89503.51	0.1108361	0
89503.62	0.1107923	0
89503.72	0.1107492	0
89503.82	0.1107076	0
89503.91	0.1106627	0
89504.02	0.1106202	0
89504.12	0.1105744	0
89504.22	0.1105326	0
89504.31	0.110488	0
89504.42	0.1104449	0
89504.51	0.1104013	0
89504.62	0.1103595	0
89504.72	0.110318	0
89504.82	0.1102762	0
89504.91	0.1102337	0
89505.02	0.1101913	0
89505.12	0.1101481	0
89505.22	0.110104	0
89505.31	0.1100613	0
89505.42	0.1100188	0
89505.51	0.1099755	0
89505.62	0.1099347	0
89505.72	0.1098932	0
89505.82	0.1098524	0
89505.91	0.1098099	0
89506.02	0.1097687	0
89506.12	0.109728	0
89506.22	0.1096849	0
89506.31	0.1096423	0
89506.42	0.1096005	0
89506.51	0.1095609	0
89506.62	0.1095177	0
89506.72	0.1094754	0
89506.82	0.1094335	0
89506.91	0.1093922	0
89507.02	0.1093495	0
89507.12	0.1093081	0
89507.22	0.1092658	0
89507.31	0.109226	0
89507.42	0.1091863	0
89507.51	0.1091425	0
89507.62	0.1091002	0
89507.72	0.1090582	0
89507.82	0.1090162	0
89507.91	0.1089757	0
89508.02	0.1089315	0
89508.12	0.1088915	0
89508.22	0.1088522	0
89508.31	0.1088109	0
89508.42	0.1087708	0
89508.51	0.1087295	0
89508.62	0.1086896	0
89508.72	0.1086488	0
89508.82	0.1086077	0
89508.91	0.1085666	0
89509.02	0.1085279	0
89509.12	0.1084866	0
89509.22	0.1084479	0
89509.31	0.1084085	0
89509.42	0.10837	0
89509.51	0.1083295	0
89509.62	0.1082868	0
89509.72	0.1082493	0
89509.82	0.1082107	0
89509.91	0.1081725	0
89510.02	0.1081324	0
89510.12	0.1080925	0
89510.22	0.1080535	0
89510.31	0.1080136	0
89510.42	0.1079719	0
89510.51	0.107934	0
89510.62	0.1078963	0
89510.72	0.1078568	0
89510.82	0.1078185	0
89510.91	0.1077774	0
89511.02	0.1077392	0
89511.12	0.1076997	0
89511.22	0.1076589	0
89511.31	0.1076189	0
89511.42	0.1075792	0
89511.51	0.1075408	0
89511.62	0.1075003	0
89511.72	0.1074619	0
89511.82	0.1074243	0
89511.91	0.1073864	0
89512.02	0.107346	0
89512.12	0.1073053	0
89512.22	0.107269	0
89512.31	0.1072297	0
89512.42	0.1071936	0
89512.51	0.1071523	0
89512.62	0.1071153	0
89512.72	0.1070772	0
89512.82	0.1070402	0
89512.91	0.1070028	0
89513.02	0.1069657	0
89513.12	0.1069294	0
89513.22	0.1068898	0
89513.31	0.1068517	0
89513.42	0.1068155	0
89513.51	0.1067772	0
89513.62	0.1067382	0
89513.72	0.1067014	0
89513.82	0.1066635	0
89513.91	0.1066264	0
89514.02	0.1065877	0
89514.12	0.1065461	0
89514.22	0.106508	0
89514.31	0.1064702	0
89514.42	0.106432	0
89514.51	0.1063944	0
89514.62	0.106356	0
89514.72	0.1063191	0
89514.82	0.1062789	0
89514.91	0.1062411	0
89515.02	0.1062019	0
89515.12	0.1061642	0
89515.22	0.1061279	0
89515.31	0.1060899	0
89515.42	0.1060551	0
89515.51	0.1060172	0
89515.62	0.1059779	0
89515.72	0.1059429	0
89515.82	0.1059055	0
89515.91	0.1058691	0
89516.02	0.1058313	0
89516.12	0.1057919	0
89516.22	0.1057556	0
89516.31	0.1057198	0
89516.42	0.1056803	0
89516.51	0.1056443	0
89516.62	0.1056078	0
89516.72	0.1055735	0
89516.82	0.1055357	0
89516.91	0.1054994	0
89517.02	0.1054621	0
89517.12	0.1054271	0
89517.22	0.1053915	0
89517.31	0.1053554	0
89517.42	0.1053186	0
89517.51	0.1052833	0
89517.62	0.1052459	0
89517.72	0.1052094	0
89517.82	0.1051739	0
89517.91	0.1051395	0
89518.02	0.1051015	0
89518.12	0.105067	0
89518.22	0.1050324	0
89518.31	0.1049974	0
89518.42	0.10496	0
89518.51	0.1049235	0
89518.62	0.1048875	0
89518.72	0.104851	0
89518.82	0.1048136	0
89518.91	0.104779	0
89519.02	0.1047459	0
89519.12	0.1047096	0
89519.22	0.1046734	0
89519.31	0.104638	0
89519.42	0.1046045	0
89519.51	0.1045694	0
89519.62	0.1045334	0
89519.72	0.1044976	0
89519.82	0.1044622	0
89519.91	0.1044264	0
89520.02	0.1043929	0
89520.12	0.1043574	0
89520.22	0.1043206	0
89520.31	0.1042865	0
89520.42	0.104253	0
89520.51	0.1042162	0
89520.62	0.1041837	0
89520.72	0.1041473	0
89520.82	0.1041138	0
89520.91	0.1040796	0
89521.02	0.1040464	0
89521.12	0.1040094	0
89521.22	0.1039759	0
89521.31	0.10394	0
89521.42	0.1039054	0
89521.51	0.1038746	0
89521.62	0.1038419	0
89521.72	0.1038048	0
89521.82	0.1037703	0
89521.91	0.1037369	0
89522.02	0.1037025	0
89522.12	0.1036684	0
89522.22	0.1036325	0
89522.31	0.1035992	0
89522.42	0.103566	0
89522.51	0.1035294	0
89522.62	0.1034964	0
89522.72	0.1034612	0
89522.82	0.1034276	0
89522.91	0.1033954	0
89523.02	0.1033605	0
89523.12	0.1033291	0
89523.22	0.1032946	0
89523.31	0.1032605	0
89523.42	0.1032272	0
89523.51	0.1031955	0
89523.62	0.1031603	0
89523.72	0.1031253	0
89523.82	0.1030932	0
89523.91	0.1030602	0
89524.02	0.1030268	0
89524.12	0.1029933	0
89524.22	0.1029608	0
89524.31	0.102929	0
89524.42	0.1028975	0
89524.51	0.1028625	0
89524.62	0.1028295	0
89524.72	0.1027977	0
89524.82	0.1027628	0
89524.91	0.1027303	0
89525.02	0.1026978	0
89525.12	0.1026653	0
89525.22	0.1026318	0
89525.31	0.1025986	0
89525.42	0.1025666	0
89525.51	0.1025353	0
89525.62	0.1025047	0
89525.72	0.1024709	0
89525.82	0.1024389	0
89525.91	0.1024049	0
89526.02	0.102373	0
89526.12	0.1023417	0
89526.22	0.1023085	0
89526.31	0.1022777	0
89526.42	0.1022432	0
89526.51	0.1022127	0
89526.62	0.1021809	0
89526.72	0.1021491	0
89526.82	0.102117	0
89526.91	0.1020853	0
89527.02	0.1020526	0
89527.12	0.1020192	0
89527.22	0.1019875	0
89527.31	0.1019551	0
89527.42	0.1019235	0
89527.51	0.1018902	0
89527.62	0.1018602	0
89527.72	0.101827	0
89527.82	0.1017958	0
89527.91	0.1017652	0
89528.02	0.101732	0
89528.12	0.1017027	0
89528.22	0.1016705	0
89528.31	0.1016394	0
89528.42	0.1016063	0
89528.51	0.1015733	0
89528.62	0.1015415	0
89528.72	0.1015129	0
89528.82	0.1014805	0
89528.91	0.1014502	0
89529.02	0.101421	0
89529.12	0.1013897	0
89529.22	0.1013596	0
89529.31	0.1013273	0
89529.42	0.1012951	0
89529.51	0.1012626	0
89529.62	0.1012309	0
89529.72	0.1012024	0
89529.82	0.1011701	0
89529.91	0.1011391	0
89530.02	0.1011074	0
89530.12	0.1010789	0
89530.22	0.1010475	0
89530.31	0.1010169	0
89530.42	0.1009865	0
89530.51	0.1009577	0
89530.62	0.1009276	0
89530.72	0.1008948	0
89530.82	0.1008648	0
89530.91	0.1008364	0
89531.02	0.1008059	0
89531.12	0.100771	0
89531.22	0.1007432	0
89531.31	0.1007119	0
89531.42	0.1006815	0
89531.51	0.1006494	0
89531.62	0.1006185	0
89531.72	0.1005897	0
89531.82	0.1005581	0
89531.91	0.1005274	0
89532.02	0.1004991	0
89532.12	0.1004688	0
89532.22	0.1004385	0
89532.31	0.1004102	0
89532.42	0.1003785	0
89532.51	0.1003484	0
89532.62	0.1003173	0
89532.72	0.1002888	0
89532.82	0.1002607	0
89532.91	0.1002296	0
89533.02	0.1001977	0
89533.12	0.1001685	0
89533.22	0.100138	0
89533.31	0.1001097	0
89533.42	0.1000802	0
89533.51	0.1000489	0
89533.62	0.1000196	0
89533.72	0.09999142	0
89533.82	0.09996162	0
89533.91	0.09993243	0
89534.02	0.09990212	0
89534.12	0.09986969	0
89534.22	0.09984121	0
89534.31	0.09980916	0
89534.42	0.09977964	0
89534.51	0.0997513	0
89534.62	0.09971883	0
89534.72	0.09968799	0
89534.82	0.09965976	0
89534.91	0.09963101	0
89535.02	0.09960178	0
89535.12	0.099573	0
89535.22	0.09953966	0
89535.31	0.09951285	0
89535.42	0.09948278	0
89535.51	0.0994539	0
89535.62	0.09942278	0
89535.72	0.0993947	0
89535.82	0.099366	0
89535.91	0.09933462	0
89536.02	0.09930576	0
89536.12	0.09927745	0
89536.22	0.0992472	0
89536.31	0.09921834	0
89536.42	0.09919036	0
89536.51	0.09916224	0
89536.62	0.09913257	0
89536.72	0.0991051	0
89536.82	0.0990738	0
89536.91	0.09904628	0
89537.02	0.09901367	0
89537.12	0.09898554	0
89537.22	0.09895945	0
89537.31	0.09893184	0
89537.42	0.09889972	0
89537.51	0.09887245	0
89537.62	0.09884543	0
89537.72	0.09881745	0
89537.82	0.09878879	0
89537.91	0.09875874	0
89538.02	0.0987289	0
89538.12	0.09870216	0
89538.22	0.09867392	0
89538.31	0.09864538	0
89538.42	0.09861431	0
89538.51	0.0985885	0
89538.62	0.09855978	0
89538.72	0.09853307	0
89538.82	0.09850338	0
89538.91	0.09847678	0
89539.02	0.09844856	0
89539.12	0.09841782	0
89539.22	0.09838756	0
89539.31	0.09835973	0
89539.42	0.09833134	0
89539.51	0.0983008	0
89539.62	0.0982733	0
89539.72	0.09824474	0
89539.82	0.09821606	0
89539.91	0.09818565	0
89540.02	0.09815939	0
89540.12	0.09813149	0
89540.22	0.09810525	0
89540.31	0.09807744	0
89540.42	0.09804598	0
89540.51	0.09801885	0
89540.62	0.09799165	0
89540.72	0.09796175	0
89540.82	0.09793433	0
89540.91	0.09790617	0
89541.02	0.09787965	0
89541.12	0.0978511	0
89541.22	0.09782368	0
89541.31	0.09779584	0
89541.42	0.09776951	0
89541.51	0.0977414	0
89541.62	0.09771455	0
89541.72	0.0976871	0
89541.82	0.09765932	0
89541.91	0.09763165	0
89542.02	0.09760393	0
89542.12	0.0975785	0
89542.22	0.09754998	0
89542.31	0.09752349	0
89542.42	0.09749565	0
89542.51	0.09746904	0
89542.62	0.09744177	0
89542.72	0.09741078	0
89542.82	0.09738656	0
89542.91	0.09735877	0
89543.02	0.09733079	0
89543.12	0.09730231	0
89543.22	0.09727664	0
89543.31	0.09724642	0
89543.42	0.09722295	0
89543.51	0.09719505	0
89543.62	0.09716852	0
89543.72	0.09714338	0
89543.82	0.09711518	0
89543.91	0.09708895	0
89544.02	0.09706201	0
89544.12	0.09703416	0
89544.22	0.09700645	0
89544.31	0.0969795	0
89544.42	0.09695231	0
89544.51	0.09692572	0
89544.62	0.09690069	0
89544.72	0.09687329	0
89544.82	0.09684585	0
89544.91	0.09681787	0
89545.02	0.09679324	0
89545.12	0.09676656	0
89545.22	0.0967383	0
89545.31	0.09671134	0
89545.42	0.09668542	0
89545.51	0.09666022	0
89545.62	0.09663017	0
89545.72	0.09660447	0
89545.82	0.09657884	0
89545.91	0.09655478	0
89546.02	0.09653115	0
89546.12	0.09650223	0
89546.22	0.09647574	0
89546.31	0.0964507	0
89546.42	0.09642455	0
89546.51	0.09639697	0
89546.62	0.09637035	0
89546.72	0.0963445	0
89546.82	0.09632179	0
89546.91	0.09629454	0
89547.02	0.09626863	0
89547.12	0.09624458	0
89547.22	0.0962177	0
89547.31	0.09619177	0
89547.42	0.0961652	0
89547.51	0.09614115	0
89547.62	0.09611553	0
89547.72	0.09608815	0
89547.82	0.09606265	0
89547.91	0.09603685	0
89548.02	0.09601156	0
89548.12	0.09598348	0
89548.22	0.09595864	0
89548.31	0.09593296	0
89548.42	0.0959089	0
89548.51	0.09588198	0
89548.62	0.09585629	0
89548.72	0.09583253	0
89548.82	0.09580485	0
89548.91	0.09577903	0
89549.02	0.09575291	0
89549.12	0.09572704	0
89549.22	0.09570209	0
89549.31	0.09567558	0
89549.42	0.09565177	0
89549.51	0.0956282	0
89549.62	0.09560292	0
89549.72	0.09557451	0
89549.82	0.09554952	0
89549.91	0.09552364	0
89550.02	0.09550027	0
89551.02	0.09530747	0
89552.02	0.09506127	0
89553.02	0.09481867	0
89554.02	0.09457936	0
89555.02	0.09433958	0
89556.02	0.09410312	0
89557.02	0.09386948	0
89558.02	0.09363739	0
89559.02	0.09340807	0
89560.02	0.09318058	0
89561.02	0.09295628	0
89562.02	0.09273268	0
89563.02	0.09250795	0
89564.02	0.09228587	0
89565.02	0.09206668	0
89566.02	0.09184871	0
89567.02	0.09163119	0
89568.02	0.09141738	0
89569.02	0.09120501	0
89570.02	0.09099193	0
89571.02	0.0907827	0
89572.02	0.09057548	0
89573.02	0.09036847	0
89574.02	0.0901627	0
89575.02	0.08995841	0
89576.02	0.08975459	0
89577.02	0.08955117	0
89578.02	0.08934891	0
89579.02	0.08914921	0
89580.02	0.08895096	0
89581.02	0.08875619	0
89582.02	0.08856106	0
89583.02	0.08837085	0
89584.02	0.08818025	0
89585.02	0.08799062	0
89586.02	0.08780316	0
89587.02	0.08762158	0
89588.02	0.08744122	0
89589.02	0.08725821	0
89590.02	0.08707689	0
89591.02	0.08689604	0
89592.02	0.08671572	0
89593.02	0.08653727	0
89594.02	0.08635847	0
89595.02	0.08617585	0
89596.02	0.08600332	0
89597.02	0.08582964	0
89598.02	0.08565597	0
89599.02	0.0854833	0
89600.02	0.08531103	0
89601.02	0.08514909	0
89602.02	0.08498591	0
89603.02	0.084825	0
89604.02	0.08465739	0
89605.02	0.08449295	0
89606.02	0.08432943	0
89607.02	0.08416715	0
89608.02	0.08400058	0
89609.02	0.08383949	0
89610.02	0.08368588	0
89611.02	0.08353181	0
89612.02	0.08337303	0
89613.02	0.08321479	0
89614.02	0.08305785	0
89615.02	0.08290244	0
89616.02	0.08275173	0
89617.02	0.08259741	0
89618.02	0.08245	0
89619.02	0.08229657	0
89620.02	0.08213823	0
89621.02	0.08198661	0
89622.02	0.08183876	0
89623.02	0.08169398	0
89624.02	0.08154713	0
89625.02	0.08140284	0
89626.02	0.08125831	0
89627.02	0.08111415	0
89628.02	0.08096891	0
89629.02	0.08082388	0
