Time	Strain	Shear Stress
[s]	[1]	[Pa]
70759.11	0.1896777	100
70759.21	0.1897315	100
70759.3	0.1897995	100
70759.41	0.1898807	100
70759.51	0.1899586	100
70759.61	0.1900167	100
70759.71	0.1900701	100
70759.81	0.1901343	100
70759.91	0.1902153	100
70760.01	0.1902939	100
70760.11	0.1903534	100
70760.21	0.1904066	100
70760.3	0.1904656	100
70760.41	0.1905405	100
70760.51	0.1906224	100
70760.61	0.1906913	100
70760.71	0.1907386	100
70760.81	0.190793	100
70760.91	0.1908685	100
70761.01	0.1909513	100
70761.11	0.1910179	100
70761.21	0.1910696	100
70761.3	0.1911217	100
70761.41	0.1911927	100
70761.51	0.1912737	100
70761.61	0.1913471	100
70761.71	0.1913981	100
70761.81	0.1914439	100
70761.91	0.1915085	100
70762.01	0.1915878	100
70762.11	0.1916656	100
70762.21	0.1917213	100
70762.3	0.1917669	100
70762.41	0.191822	100
70762.51	0.1918979	100
70762.61	0.1919736	100
70762.71	0.1920328	100
70762.81	0.1920757	100
70762.91	0.1921301	100
70763.01	0.1922053	100
70763.11	0.1922829	100
70763.21	0.1923445	100
70763.3	0.1923922	100
70763.41	0.1924383	100
70763.51	0.1925043	100
70763.61	0.1925858	100
70763.71	0.1926522	100
70763.81	0.1927014	100
70763.91	0.1927463	100
70764.01	0.1928077	100
70764.11	0.1928835	100
70764.21	0.1929561	100
70764.3	0.1930081	100
70764.41	0.1930477	100
70764.51	0.1931011	100
70764.61	0.1931758	100
70764.71	0.1932501	100
70764.81	0.1933081	100
70764.91	0.1933513	100
70765.01	0.1934012	100
70765.11	0.1934679	100
70765.21	0.1935408	100
70765.3	0.1936062	100
70765.41	0.1936524	100
70765.51	0.1936957	100
70765.61	0.1937587	100
70765.71	0.1938361	100
70765.81	0.1939042	100
70765.91	0.1939525	100
70766.01	0.1939937	100
70766.11	0.1940495	100
70766.21	0.194123	100
70766.3	0.1941957	100
70766.41	0.1942503	100
70766.51	0.1942918	100
70766.61	0.1943392	100
70766.71	0.1944077	100
70766.81	0.1944814	100
