Time	Strain	Shear Stress
79848.51	0.2026375	100
79848.61	0.2026449	100
79848.72	0.2027087	100
79848.81	0.2027365	100
79848.91	0.2027667	100
79849.01	0.2028282	100
79849.12	0.202834	100
79849.21	0.2028975	100
79849.31	0.2029275	100
79849.41	0.2029517	100
79849.51	0.2030159	100
79849.61	0.2030214	100
79849.72	0.203079	100
79849.81	0.2031152	100
79849.91	0.2031326	100
79850.01	0.2032007	100
79850.12	0.2032094	100
79850.21	0.2032639	100
79850.31	0.2033029	100
79850.41	0.203319	100
79850.51	0.2033859	100
79850.61	0.2033945	100
79850.72	0.203446	100
79850.81	0.203488	100
79850.91	0.2034998	100
79851.01	0.2035684	100
79851.12	0.2035808	100
79851.21	0.2036254	100
79851.31	0.2036752	100
79851.41	0.2036806	100
79851.51	0.2037485	100
79851.61	0.2037655	100
79851.72	0.2038015	100
79851.81	0.2038584	100
79851.91	0.203863	100
79852.01	0.2039293	100
79852.12	0.2039505	100
79852.21	0.2039782	100
79852.31	0.2040381	100
79852.41	0.2040409	100
79852.51	0.2041029	100
79852.61	0.2041347	100
79852.72	0.2041517	100
79852.81	0.2042198	100
79852.91	0.2042257	100
79853.01	0.2042771	100
79853.12	0.2043203	100
79853.21	0.2043313	100
79853.31	0.2043989	100
79853.41	0.2044085	100
79853.51	0.2044538	100
79853.61	0.2045019	100
79853.72	0.2045073	100
79853.81	0.2045749	100
79853.91	0.2045893	100
79854.01	0.2046257	100
79854.12	0.2046807	100
79854.21	0.204685	100
79854.31	0.2047507	100
79854.41	0.2047725	100
79854.51	0.2048013	100
79854.61	0.2048613	100
79854.72	0.2048637	100
79854.81	0.2049245	100
79854.91	0.2049514	100
79855.01	0.2049708	100
79855.12	0.2050358	100
79855.21	0.2050382	100
79855.31	0.2050921	100
79855.41	0.205129	100
79855.51	0.2051414	100
79855.61	0.2052081	100
79855.72	0.2052144	100
79855.81	0.2052587	100
79855.91	0.2053066	100
79856.01	0.2053091	100
79856.12	0.2053758	100
79856.21	0.2053936	100
79856.31	0.2054234	100
79856.41	0.2054827	100
79856.51	0.2054837	100
79856.61	0.2055436	100
79856.72	0.2055723	100
79856.81	0.2055904	100
79856.91	0.2056556	100
79857.01	0.2056574	100
79857.12	0.2057111	100
79857.21	0.2057482	100
79857.31	0.205757	100
79857.41	0.2058233	100
79857.51	0.2058333	100
79857.61	0.2058743	100
79857.72	0.2059268	100
79857.81	0.2059268	100
79857.91	0.2059958	100
79858.01	0.2060109	100
79858.12	0.2060392	100
79858.21	0.2060979	100
79858.31	0.2060978	100
79858.41	0.2061555	100
79858.51	0.206186	100
79858.61	0.2061997	100
79858.72	0.2062671	100
79858.81	0.206269	100
79858.91	0.206319	100
79859.01	0.2063591	100
79859.12	0.2063636	100
79859.21	0.2064297	100
79859.31	0.2064402	100
79859.41	0.2064692	100
79859.51	0.2065279	100
79859.61	0.2065267	100
79859.72	0.2065853	100
79859.81	0.2066125	100
79859.91	0.2066271	100
79860.01	0.2066931	100
79860.12	0.2066943	100
79860.21	0.2067398	100
79860.31	0.206781	100
79860.41	0.2067858	100
79860.51	0.2068533	100
79860.61	0.2068607	100
79860.72	0.2068994	100
79860.81	0.2069489	100
79860.91	0.2069489	100
79861.01	0.2070147	100
79861.12	0.2070303	100
79861.21	0.2070575	100
79861.31	0.2071146	100
79861.41	0.2071126	100
79861.51	0.2071752	100
79861.61	0.2071983	100
79861.72	0.2072169	100
79861.81	0.2072796	100
79861.91	0.2072771	100
79862.01	0.2073333	100
79862.12	0.2073636	100
79862.21	0.207375	100
79862.31	0.2074401	100
79862.41	0.2074417	100
79862.51	0.2074917	100
79862.61	0.2075261	100
79862.72	0.2075323	100
79862.81	0.2075992	100
79862.91	0.2076007	100
79863.01	0.2076468	100
79863.12	0.2076872	100
79863.21	0.2076921	100
79863.31	0.2077563	100
79863.41	0.2077648	100
79863.51	0.2078004	100
79863.61	0.2078508	100
79863.72	0.2078501	100
79863.81	0.2079126	100
79863.91	0.2079284	100
79864.01	0.207956	100
79864.12	0.2080119	100
79864.21	0.2080096	100
79864.31	0.2080695	100
79864.41	0.2080913	100
79864.51	0.2081117	100
79864.61	0.2081715	100
79864.72	0.2081691	100
79864.81	0.2082244	100
79864.91	0.2082541	100
79865.01	0.2082634	100
79865.12	0.2083298	100
79865.21	0.2083292	100
79865.31	0.2083747	100
79865.41	0.2084135	100
79865.51	0.2084159	100
79865.61	0.2084816	100
79865.72	0.2084873	100
79865.81	0.2085272	100
79865.91	0.2085737	100
79866.01	0.2085735	100
79866.12	0.2086381	100
79866.21	0.208648	100
79866.31	0.2086771	100
79866.41	0.2087301	100
79866.51	0.2087272	100
79866.61	0.2087883	100
79866.72	0.2088034	100
79866.81	0.208829	100
79866.91	0.2088855	100
79867.01	0.2088812	100
79867.12	0.2089404	100
79867.21	0.2089555	100
79867.31	0.2089797	100
79867.41	0.2090354	100
79867.51	0.209033	100
79867.61	0.2090906	100
79867.72	0.2091093	100
79867.81	0.2091298	100
79867.91	0.2091857	100
79868.01	0.2091805	100
79868.12	0.2092386	100
79868.21	0.2092589	100
79868.31	0.2092779	100
79868.41	0.2093361	100
79868.51	0.2093337	100
79868.61	0.2093892	100
79868.72	0.2094108	100
79868.81	0.2094278	100
79868.91	0.2094868	100
79869.01	0.2094831	100
79869.12	0.2095375	100
79869.21	0.2095597	100
79869.31	0.2095784	100
79869.41	0.2096359	100
79869.51	0.209634	100
79869.61	0.2096945	100
79869.72	0.2097118	100
79869.81	0.20973	100
79869.91	0.2097858	100
79870.01	0.2097807	100
79870.12	0.2098341	100
79870.21	0.2098607	100
79870.31	0.2098723	100
79870.41	0.2099329	100
79870.51	0.2099296	100
79870.61	0.209977	100
79870.72	0.2100077	100
79870.81	0.210017	100
79870.91	0.2100783	100
79871.01	0.2100772	100
79871.12	0.210121	100
79871.21	0.2101572	100
79871.31	0.210162	100
79871.41	0.2102226	100
79871.51	0.2102261	100
79871.61	0.2102656	100
79871.72	0.2103059	100
79871.81	0.2103087	100
79871.91	0.2103695	100
79872.01	0.2103723	100
79872.12	0.2104114	100
79872.21	0.210449	100
79872.31	0.2104523	100
79872.41	0.2105137	100
79872.51	0.2105159	100
79872.61	0.2105562	100
79872.72	0.2105951	100
79872.81	0.2105967	100
79872.91	0.210658	100
79873.01	0.2106643	100
79873.12	0.2106987	100
79873.21	0.2107435	100
79873.31	0.2107422	100
79873.41	0.2108042	100
79873.51	0.2108132	100
79873.61	0.2108436	100
79873.72	0.2108917	100
79873.81	0.210889	100
79873.91	0.2109481	100
79874.01	0.2109592	100
79874.12	0.2109844	100
79874.21	0.2110364	100
79874.31	0.211034	100
79874.41	0.2110897	100
79874.51	0.2111098	100
79874.61	0.2111286	100
79874.72	0.2111844	100
79874.81	0.2111799	100
79874.91	0.2112312	100
79875.01	0.2112526	100
79875.12	0.211267	100
79875.21	0.2113244	100
79875.31	0.2113227	100
79875.41	0.2113706	100
79875.51	0.2114019	100
79875.61	0.2114101	100
79875.72	0.2114708	100
79875.81	0.2114707	100
79875.91	0.2115121	100
79876.01	0.211547	100
79876.12	0.2115513	100
79876.21	0.211612	100
79876.31	0.2116147	100
79876.41	0.2116519	100
79876.51	0.211691	100
79876.61	0.2116927	100
79876.72	0.2117528	100
79876.81	0.2117557	100
79876.91	0.2117929	100
79877.01	0.2118361	100
79877.12	0.2118381	100
79877.21	0.2118966	100
79877.31	0.2119055	100
79877.41	0.2119359	100
79877.51	0.2119808	100
79877.61	0.2119804	100
79877.72	0.2120388	100
79877.81	0.212046	100
79877.91	0.2120768	100
79878.01	0.2121201	100
79878.12	0.2121219	100
79878.21	0.2121761	100
79878.31	0.2121825	100
79878.41	0.2122128	100
79878.51	0.2122568	100
79878.61	0.2122573	100
79878.72	0.2123135	100
79878.81	0.2123239	100
79878.91	0.2123514	100
79879.01	0.212398	100
79879.12	0.2123981	100
79879.21	0.2124509	100
79879.31	0.2124658	100
79879.41	0.2124884	100
79879.51	0.2125389	100
79879.61	0.2125389	100
79879.72	0.2125915	100
79879.81	0.2126091	100
79879.91	0.2126267	100
79880.01	0.2126788	100
79880.12	0.2126779	100
79880.21	0.2127258	100
79880.31	0.2127533	100
79880.41	0.2127638	100
79880.51	0.2128206	100
79880.61	0.2128227	100
79880.72	0.2128594	100
79880.81	0.2128935	100
79880.91	0.2128969	100
79881.01	0.2129505	100
79881.12	0.2129564	100
79881.21	0.2129858	100
79881.31	0.213029	100
79881.41	0.2130313	100
79881.51	0.2130835	100
79881.61	0.213096	100
79881.72	0.2131174	100
79881.81	0.2131653	100
79881.91	0.2131662	100
79882.01	0.2132128	100
79882.12	0.2132334	100
79882.21	0.2132483	100
79882.31	0.2132978	100
79882.41	0.2132993	100
79882.51	0.2133397	100
79882.61	0.2133677	100
79882.72	0.2133754	100
79882.81	0.213429	100
79882.91	0.2134347	100
79883.01	0.2134713	100
79883.12	0.2135061	100
79883.21	0.2135091	100
79883.31	0.2135622	100
79883.41	0.2135697	100
79883.51	0.2135967	100
79883.61	0.2136385	100
79883.72	0.2136377	100
79883.81	0.2136915	100
79883.91	0.2137002	100
79884.01	0.2137296	100
79884.12	0.213774	100
79884.21	0.2137731	100
79884.31	0.2138253	100
79884.41	0.2138361	100
79884.51	0.2138655	100
79884.61	0.2139071	100
79884.72	0.2139104	100
79884.81	0.2139611	100
79884.91	0.2139747	100
79885.01	0.2139999	100
79885.12	0.2140412	100
79885.21	0.2140404	100
79885.31	0.2140875	100
79885.41	0.2141069	100
79885.51	0.2141252	100
79885.61	0.2141745	100
79885.72	0.2141775	100
79885.81	0.2142229	100
79885.91	0.2142402	100
79886.01	0.2142552	100
79886.12	0.2143055	100
79886.21	0.2143084	100
79886.31	0.2143495	100
79886.41	0.2143782	100
79886.51	0.2143875	100
79886.61	0.2144377	100
79886.72	0.2144418	100
79886.81	0.2144752	100
79886.91	0.2145114	100
79887.01	0.2145176	100
79887.12	0.2145644	100
79887.21	0.2145757	100
79887.31	0.2146005	100
79887.41	0.2146451	100
79887.51	0.2146454	100
79887.61	0.2146915	100
79887.72	0.2147075	100
79887.81	0.2147266	100
79887.91	0.2147721	100
79888.01	0.2147737	100
79888.12	0.2148151	100
79888.21	0.2148395	100
79888.31	0.2148491	100
79888.41	0.2148954	100
79888.51	0.2148991	100
79888.61	0.214934	100
79888.72	0.2149666	100
79888.81	0.2149718	100
79888.91	0.2150182	100
79889.01	0.215032	100
79889.12	0.2150575	100
79889.21	0.2150986	100
79889.31	0.2150996	100
79889.41	0.2151444	100
79889.51	0.2151601	100
79889.61	0.2151794	100
79889.72	0.2152231	100
79889.81	0.2152263	100
79889.91	0.2152673	100
79890.01	0.2152853	100
79890.12	0.2153018	100
79890.21	0.2153473	100
79890.31	0.2153474	100
79890.41	0.2153845	100
79890.51	0.2154089	100
79890.61	0.2154222	100
79890.72	0.2154685	100
79890.81	0.2154758	100
79890.91	0.2155057	100
79891.01	0.2155376	100
79891.12	0.2155443	100
79891.21	0.2155915	100
79891.31	0.2155988	100
79891.41	0.2156294	100
79891.51	0.2156651	100
79891.61	0.2156704	100
79891.72	0.2157144	100
79891.81	0.2157287	100
79891.91	0.2157475	100
79892.01	0.2157871	100
79892.12	0.2157922	100
79892.21	0.2158331	100
79892.31	0.2158529	100
79892.41	0.2158667	100
79892.51	0.2159101	100
79892.61	0.2159168	100
79892.72	0.2159504	100
79892.81	0.215976	100
79892.91	0.2159846	100
79893.01	0.2160294	100
79893.11	0.216038	100
79893.21	0.2160691	100
79893.3	0.2161014	100
79893.41	0.2161093	100
79893.51	0.2161521	100
79893.61	0.2161635	100
79893.71	0.2161856	100
79893.81	0.2162244	100
79893.91	0.2162288	100
79894.01	0.2162715	100
79894.11	0.2162882	100
79894.21	0.2163089	100
79894.3	0.2163488	100
79894.41	0.2163516	100
79894.51	0.21639	100
79894.61	0.2164092	100
79894.71	0.2164262	100
79894.81	0.2164675	100
79894.91	0.2164728	100
79895.01	0.2165111	100
79895.11	0.2165359	100
79895.21	0.2165487	100
79895.3	0.2165889	100
79895.41	0.2165948	100
79895.51	0.216626	100
79895.61	0.2166542	100
79895.71	0.216665	100
79895.81	0.2167061	100
79895.91	0.2167199	100
79896.01	0.2167457	100
79896.11	0.2167788	100
79896.21	0.2167857	100
79896.3	0.2168239	100
79896.41	0.2168383	100
79896.51	0.2168601	100
79896.61	0.2168989	100
79896.71	0.2169057	100
79896.81	0.2169424	100
79896.91	0.216958	100
79897.01	0.2169792	100
79897.11	0.2170176	100
79897.21	0.217024	100
79897.3	0.217058	100
79897.41	0.2170817	100
79897.51	0.2170976	100
79897.61	0.2171375	100
79897.71	0.217143	100
79897.81	0.2171732	100
79897.91	0.2171989	100
79898.01	0.2172111	100
79898.11	0.2172499	100
